pagina,endereco,preco,area,quartos,banheiros,vagas,tipo,area_m2,preco_venda,qtd_quartos,qtd_vagas,preco_m2
49,"Lote/Terreno para comprar com 1204 m² em
Parque Imperial, Jacareí",R$ 260.000,"Tamanho do imóvel
1204 m²",,,,Terreno,1204.0,260000.0,,,215.9468438538206
49,"Lote/Terreno para comprar com 125 m² em
Jardim Paraíso, Jacareí",R$ 116.000 IPTU R$ 300,"Tamanho do imóvel
125 m²",,,,Terreno,125.0,116000.0,,,928.0
49,"Lote/Terreno para comprar com 250 m² em
Jardim Residencial Golden Park, Jacareí",R$ 350.000,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,350000.0,,,1400.0
49,"Lote/Terreno para comprar com 450 m² em
Jardim do Vale, Jacareí",R$ 540.000 IPTU R$ 1.873,"Tamanho do imóvel
450 m²",,,,Terreno,450.0,540000.0,,,1200.0
49,"Imóvel para comprar com 120 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 720.000 IPTU R$ 80,"Tamanho do imóvel
120 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Terreno,120.0,720000.0,3.0,2.0,6000.0
50,"Lote/Terreno para comprar com 630 m² em
Jardim Califórnia, Jacareí",R$ 1.000.000 Cond. R$ 700 • IPTU R$ 1.000,"Tamanho do imóvel
630 m²",,,,Terreno,630.0,1000000.0,,,1587.3015873015872
50,"Lote/Terreno para comprar com 250 m² em
Jardim São Gabriel, Jacareí",R$ 350.000 Cond. R$ 500,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,350000.0,,,1400.0
50,"Imóvel para comprar com 120 m², 3 quartos, 3 banheiros, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 720.000,"Tamanho do imóvel
120 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
3",Terreno,120.0,720000.0,3.0,3.0,6000.0
50,"Lote/Terreno para comprar com 300 m², 4 vagas em
Jardim Paraíba, Jacareí",R$ 480.000,"Tamanho do imóvel
300 m²",,,"Quantidade de vagas de garagem
4",Terreno,300.0,480000.0,,4.0,1600.0
50,"Lote/Terreno para comprar com 125 m² em
Jardim Novo Amanhecer, Jacareí",R$ 120.000,"Tamanho do imóvel
125 m²",,,,Terreno,125.0,120000.0,,,960.0
51,"Lote/Terreno para comprar com 172 m² em
Jardim Santa Marina, Jacareí",R$ 210.000 IPTU R$ 488,"Tamanho do imóvel
172 m²",,,,Terreno,172.0,210000.0,,,1220.9302325581396
51,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 477.000 IPTU R$ 1.200,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,477000.0,,,1908.0
51,"Lote/Terreno para comprar com 250 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 530.000 Cond. R$ 400,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,530000.0,,,2120.0
51,"Lote/Terreno para comprar com 225 m² em
Jardim Leblon, Jacareí",R$ 125.000 IPTU R$ 332,"Tamanho do imóvel
225 m²",,,,Terreno,225.0,125000.0,,,555.5555555555555
51,"Lote/Terreno para comprar com 250 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 480.000 Cond. R$ 400,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,480000.0,,,1920.0
52,"Lote/Terreno para comprar com 225 m² em
Jardim Leblon, Jacareí",R$ 125.000 IPTU R$ 332,"Tamanho do imóvel
225 m²",,,,Terreno,225.0,125000.0,,,555.5555555555555
52,"Lote/Terreno para comprar com 250 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 480.000 Cond. R$ 400,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,480000.0,,,1920.0
52,"Lote/Terreno para comprar com 3105 m² em
Veraneio Ijal, Jacareí",R$ 440.000 IPTU R$ 33,"Tamanho do imóvel
3105 m²",,,,Terreno,3105.0,440000.0,,,141.70692431561997
52,"Lote/Terreno para comprar com 250 m² em
Jardim São Gabriel, Jacareí",R$ 360.000 Cond. R$ 463,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,360000.0,,,1440.0
52,"Lote/Terreno para comprar com 158 m² em
Jardim Alvorada, Jacareí",R$ 90.000 IPTU R$ 235,"Tamanho do imóvel
158 m²",,,,Terreno,158.0,90000.0,,,569.620253164557
52,"Imóvel para comprar com 210 m², 3 quartos, 3 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.100.000 IPTU R$ 980,"Tamanho do imóvel
210 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Terreno,210.0,1100000.0,3.0,2.0,5238.0952380952385
53,"Lote/Terreno para comprar com 160 m² em
Jardim América, Jacareí",R$ 170.000,"Tamanho do imóvel
160 m²",,,,Terreno,160.0,170000.0,,,1062.5
53,"Lote/Terreno para comprar com 250 m² em
Jardim do Vale, Jacareí",R$ 213.000,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,213000.0,,,852.0
53,"Lote/Terreno para comprar com 2625 m² em
Bairro do Colonia, Jacareí",R$ 1.300.000 IPTU R$ 200,"Tamanho do imóvel
2625 m²",,,,Terreno,2625.0,1300000.0,,,495.23809523809524
53,"Lote/Terreno para comprar com 252 m² em
Jardim Terras de Santa Helena, Jacareí",R$ 255.000,"Tamanho do imóvel
252 m²",,,,Terreno,252.0,255000.0,,,1011.9047619047619
53,"Lote/Terreno para comprar com 391 m² em
Jardim Jacinto, Jacareí",R$ 460.000 Cond. R$ 320,"Tamanho do imóvel
391 m²",,,,Terreno,391.0,460000.0,,,1176.4705882352941
53,"Lote/Terreno para comprar com 140 m² em
Residencial Santa Paula, Jacareí",R$ 160.000,"Tamanho do imóvel
140 m²",,,,Terreno,140.0,160000.0,,,1142.857142857143
53,"Lote/Terreno para comprar com 306 m² em
Jardim Califórnia, Jacareí",R$ 500.000 Cond. R$ 400 • IPTU R$ 100,"Tamanho do imóvel
306 m²",,,,Terreno,306.0,500000.0,,,1633.986928104575
53,"Lote/Terreno para comprar com 140 m² em
Residencial Santa Paula, Jacareí",R$ 170.000 IPTU R$ 400,"Tamanho do imóvel
140 m²",,,,Terreno,140.0,170000.0,,,1214.2857142857142
54,"Lote/Terreno para comprar com 5705 m² em
Chácaras Condomínio Recanto Pássaros II, Jacareí",R$ 912.720,"Tamanho do imóvel
5705 m²",,,,Terreno,5705.0,912720.0,,,159.98597721297108
54,"Lote/Terreno para comprar com 276 m² em
Jardim Mesquita, Jacareí",R$ 290.000 IPTU R$ 30,"Tamanho do imóvel
276 m²",,,,Terreno,276.0,290000.0,,,1050.7246376811595
54,"Lote/Terreno para comprar com 450 m² em
Jardim Califórnia, Jacareí",R$ 530.000 Cond. R$ 500 • IPTU R$ 187,"Tamanho do imóvel
450 m²",,,,Terreno,450.0,530000.0,,,1177.7777777777778
54,"Lote/Terreno para comprar com 270 m² em
Jardim Residencial Golden Park, Jacareí",R$ 320.000 Cond. R$ 370 • IPTU R$ 800,"Tamanho do imóvel
270 m²",,,,Terreno,270.0,320000.0,,,1185.1851851851852
55,"Lote/Terreno para comprar com 270 m² em
Jardim Residencial Golden Park, Jacareí",R$ 320.000 Cond. R$ 370 • IPTU R$ 800,"Tamanho do imóvel
270 m²",,,,Terreno,270.0,320000.0,,,1185.1851851851852
55,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 380.000,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,380000.0,,,1520.0
55,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 425.000,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,425000.0,,,1700.0
55,"Lote/Terreno para comprar com 250 m² em
Residencial São Paulo, Jacareí",R$ 330.000 Cond. R$ 520,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,330000.0,,,1320.0
56,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 531.000 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,531000.0,,,1475.0
56,"Lote/Terreno para comprar com 363 m² em
Condomínio Sunset Garden, Jacareí",R$ 534.336 Cond. R$ 535,"Tamanho do imóvel
363 m²",,,,Terreno,363.0,534336.0,,,1472.0
56,"Lote/Terreno para comprar com 1000 m² em
Jardim Terras de Santa Helena, Jacareí",R$ 380.000 Cond. R$ 432 • IPTU R$ 182,"Tamanho do imóvel
1000 m²",,,,Terreno,1000.0,380000.0,,,380.0
56,"Lote/Terreno para comprar com 212 m² em
Jardim Jacinto, Jacareí",R$ 297.999 Cond. R$ 350 • IPTU R$ 80,"Tamanho do imóvel
212 m²",,,,Terreno,212.0,297999.0,,,1405.6556603773586
56,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 529.920 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,529920.0,,,1472.0
56,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 529.920 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,529920.0,,,1472.0
56,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 529.920 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,529920.0,,,1472.0
56,"Lote/Terreno para comprar com 312 m² em
Bandeira Branca, Jacareí",R$ 395.000 Cond. R$ 450 • IPTU R$ 700,"Tamanho do imóvel
312 m²",,,,Terreno,312.0,395000.0,,,1266.025641025641
57,"Lote/Terreno para comprar com 2437 m² em
Jardim Nova Esperança, Jacareí",R$ 260.000 Cond. R$ 850,"Tamanho do imóvel
2437 m²",,,,Terreno,2437.0,260000.0,,,106.68855149774312
57,"Lote/Terreno para comprar com 252 m² em
Jardim Residencial Golden Park, Jacareí",R$ 310.000 Cond. R$ 430,"Tamanho do imóvel
252 m²",,,,Terreno,252.0,310000.0,,,1230.1587301587301
57,"Lote/Terreno para comprar com 250 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 462.000 Cond. R$ 450 • IPTU R$ 900,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,462000.0,,,1848.0
57,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 490.000 IPTU R$ 350,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,490000.0,,,1960.0
58,"Lote/Terreno para comprar com 225 m² em
Loteamento Villa Branca, Jacareí",R$ 269.000,"Tamanho do imóvel
225 m²",,,,Terreno,225.0,269000.0,,,1195.5555555555557
58,"Lote/Terreno para comprar com 1263 m² em
Jardim Nova Esperança, Jacareí",R$ 300.000 Cond. R$ 830 • IPTU R$ 798,"Tamanho do imóvel
1263 m²",,,,Terreno,1263.0,300000.0,,,237.52969121140143
58,"Lote/Terreno para comprar com 250 m² em
Jardim São Gabriel, Jacareí",R$ 350.000 Cond. R$ 350,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,350000.0,,,1400.0
58,"Lote/Terreno para comprar com 225 m² em
Loteamento Villa Branca, Jacareí",R$ 269.000 IPTU R$ 1.200,"Tamanho do imóvel
225 m²",,,,Terreno,225.0,269000.0,,,1195.5555555555557
58,"Lote/Terreno para comprar com 127 m² em
Jardim Paraíso, Jacareí",R$ 116.000 IPTU R$ 300,"Tamanho do imóvel
127 m²",,,,Terreno,127.0,116000.0,,,913.3858267716536
59,"Lote/Terreno para comprar com 319 m² em
Loteamento Villa Branca, Jacareí",R$ 745.000 IPTU R$ 100,"Tamanho do imóvel
319 m²",,,,Terreno,319.0,745000.0,,,2335.423197492163
59,"Imóvel para comprar com 180 m², 4 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 960.000 IPTU R$ 50,"Tamanho do imóvel
180 m²","Quantidade de quartos
4","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Terreno,180.0,960000.0,4.0,2.0,5333.333333333333
59,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 425.000 IPTU R$ 78,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,425000.0,,,1700.0
60,"Lote/Terreno para comprar com 212 m² em
Jardim Jacinto, Jacareí",R$ 297.000 Cond. R$ 300,"Tamanho do imóvel
212 m²",,,,Terreno,212.0,297000.0,,,1400.9433962264152
60,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 460.000 IPTU R$ 1.126,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,460000.0,,,1840.0
60,"Lote/Terreno para comprar com 309 m² em
Jardim Paraíba, Jacareí",R$ 480.000 Cond. R$ 550 • IPTU R$ 100,"Tamanho do imóvel
309 m²",,,,Terreno,309.0,480000.0,,,1553.3980582524273
60,"Imóvel para comprar com 166 m², 3 quartos, 3 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.150.000,"Tamanho do imóvel
166 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Terreno,166.0,1150000.0,3.0,2.0,6927.710843373494
61,"Lote/Terreno para comprar com 334 m² em
Vila Santa Rita, Jacareí",R$ 180.000 IPTU R$ 93,"Tamanho do imóvel
334 m²",,,,Terreno,334.0,180000.0,,,538.9221556886228
61,"Lote/Terreno para comprar com 300 m² em
Jardim Paraíba, Jacareí",R$ 480.000,"Tamanho do imóvel
300 m²",,,,Terreno,300.0,480000.0,,,1600.0
61,"Lote/Terreno para comprar com 2600 m² em
Chácara Itapoã, Jacareí",R$ 550.000,"Tamanho do imóvel
2600 m²",,,,Terreno,2600.0,550000.0,,,211.53846153846155
61,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 492.000,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,492000.0,,,1968.0
62,"Lote/Terreno para comprar com 250 m² em
Jardim Residencial Golden Park, Jacareí",R$ 383.000 Cond. R$ 485 • IPTU R$ 1.026,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,383000.0,,,1532.0
62,"Lote/Terreno para comprar com 286 m² em
Condomínio Residencial Fogaça, Jacareí",R$ 310.000 Cond. R$ 388 • IPTU R$ 60,"Tamanho do imóvel
286 m²",,,,Terreno,286.0,310000.0,,,1083.9160839160838
62,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 529.920 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,529920.0,,,1472.0
62,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 529.920 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,529920.0,,,1472.0
62,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 529.920 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,529920.0,,,1472.0
62,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 529.920 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,529920.0,,,1472.0
62,"Lote/Terreno para comprar com 324 m² em
Jardim Marister, Jacareí",R$ 424.000,"Tamanho do imóvel
324 m²",,,,Terreno,324.0,424000.0,,,1308.641975308642
62,"Lote/Terreno para comprar com 1200 m² em
Rio Abaixo, Jacareí",R$ 450.000,"Tamanho do imóvel
1200 m²",,,,Terreno,1200.0,450000.0,,,375.0
62,"Lote/Terreno para comprar com 226 m² em
Loteamento Villa Branca, Jacareí",R$ 420.000,"Tamanho do imóvel
226 m²",,,,Terreno,226.0,420000.0,,,1858.4070796460178
63,"Lote/Terreno para comprar com 306 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 500.000 Cond. R$ 480 • IPTU R$ 1.300,"Tamanho do imóvel
306 m²",,,,Terreno,306.0,500000.0,,,1633.986928104575
63,"Lote/Terreno para comprar com 137 m² em
Parque Imperial, Jacareí",R$ 95.000 IPTU R$ 217,"Tamanho do imóvel
137 m²",,,,Terreno,137.0,95000.0,,,693.4306569343066
63,"Lote/Terreno para comprar com 1598 m² em
Bandeira Branca, Jacareí",R$ 410.000,"Tamanho do imóvel
1598 m²",,,,Terreno,1598.0,410000.0,,,256.5707133917397
64,"Lote/Terreno para comprar com 2356 m² em
Condomínio Parque Vale dos Lagos, Jacareí",R$ 497.000 Cond. R$ 500 • IPTU R$ 1.000,"Tamanho do imóvel
2356 m²",,,,Terreno,2356.0,497000.0,,,210.95076400679116
64,"Lote/Terreno para comprar com 1007 m² em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 650.000 IPTU R$ 100,"Tamanho do imóvel
1007 m²",,,,Terreno,1007.0,650000.0,,,645.4816285998014
64,"Lote/Terreno para comprar com 249 m² em
Loteamento Villa Branca, Jacareí",R$ 375.000 IPTU R$ 80,"Tamanho do imóvel
249 m²",,,,Terreno,249.0,375000.0,,,1506.0240963855422
64,"Lote/Terreno para comprar com 350 m² em
Loteamento Villa Branca, Jacareí",R$ 650.000 Cond. R$ 700 • IPTU R$ 200,"Tamanho do imóvel
350 m²",,,,Terreno,350.0,650000.0,,,1857.142857142857
64,"Lote/Terreno para comprar com 175 m² em
Loteamento Villa Branca, Jacareí",R$ 250.000 IPTU R$ 750,"Tamanho do imóvel
175 m²",,,,Terreno,175.0,250000.0,,,1428.5714285714287
64,"Lote/Terreno para comprar com 533 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 640.000 Cond. R$ 400 • IPTU R$ 1.500,"Tamanho do imóvel
533 m²",,,,Terreno,533.0,640000.0,,,1200.750469043152
64,"Lote/Terreno para comprar com 250 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 500.000 Cond. R$ 450 • IPTU R$ 150,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,500000.0,,,2000.0
64,"Lote/Terreno para comprar com 1906 m² em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 950.000 Cond. R$ 520 • IPTU R$ 2.574,"Tamanho do imóvel
1906 m²",,,,Terreno,1906.0,950000.0,,,498.42602308499477
65,"Lote/Terreno para comprar com 381 m² em
Jardim Santa Maria, Jacareí",R$ 450.000 Cond. R$ 960,"Tamanho do imóvel
381 m²",,,,Terreno,381.0,450000.0,,,1181.1023622047244
65,"Lote/Terreno para comprar com 300 m² em
Jardim Paraíba, Jacareí",R$ 480.000,"Tamanho do imóvel
300 m²",,,,Terreno,300.0,480000.0,,,1600.0
65,"Lote/Terreno para comprar com 361 m² em
Jardim Califórnia, Jacareí",R$ 531.672 Cond. R$ 535,"Tamanho do imóvel
361 m²",,,,Terreno,361.0,531672.0,,,1472.7756232686982
65,"Lote/Terreno para comprar com 5800 m² em
Jardim Rio Comprido, Jacareí",R$ 425.000,"Tamanho do imóvel
5800 m²",,,,Terreno,5800.0,425000.0,,,73.27586206896552
65,"Lote/Terreno para comprar com 235 m² em
Residencial Parque dos Sinos, Jacareí",R$ 310.000,"Tamanho do imóvel
235 m²",,,,Terreno,235.0,310000.0,,,1319.1489361702127
65,"Lote/Terreno para comprar com 65200 m² em
Chácaras Santa Maria, Jacareí",R$ 7.700.000 Cond. R$ 2 • IPTU R$ 2,"Tamanho do imóvel
65200 m²",,,,Terreno,65200.0,7700000.0,,,118.09815950920246
66,"Lote/Terreno para comprar com 6933 m² em
Chácaras Condomínio Recanto Pássaros II, Jacareí",R$ 1.109.280 Cond. R$ 1.109,"Tamanho do imóvel
6933 m²",,,,Terreno,6933.0,1109280.0,,,160.0
66,"Lote/Terreno para comprar com 270 m² em
Jardim Residencial Golden Park, Jacareí",R$ 350.000 Cond. R$ 450,"Tamanho do imóvel
270 m²",,,,Terreno,270.0,350000.0,,,1296.2962962962963
66,"Lote/Terreno para comprar com 250 m² em
Bandeira Branca, Jacareí",R$ 352.000,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,352000.0,,,1408.0
66,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 430.000,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,430000.0,,,1720.0
66,"Lote/Terreno para comprar com 10 m² em
Parque Imperial, Jacareí",R$ 240.000 Cond. R$ 866,"Tamanho do imóvel
10 m²",,,,Terreno,10.0,240000.0,,,24000.0
66,"Lote/Terreno para comprar com 1022 m² em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 530.000 Cond. R$ 550,"Tamanho do imóvel
1022 m²",,,,Terreno,1022.0,530000.0,,,518.5909980430529
66,"Lote/Terreno para comprar com 682 m² em
Jardim Paraíba, Jacareí",R$ 830.000 Cond. R$ 1.230,"Tamanho do imóvel
682 m²",,,,Terreno,682.0,830000.0,,,1217.008797653959
66,"Lote/Terreno para comprar com 136 m² em
Parque Imperial, Jacareí",R$ 115.000 IPTU R$ 350,"Tamanho do imóvel
136 m²",,,,Terreno,136.0,115000.0,,,845.5882352941177
67,"Lote/Terreno para comprar com 307 m² em
Jardim Jacinto, Jacareí",R$ 399.000 Cond. R$ 350 • IPTU R$ 1.200,"Tamanho do imóvel
307 m²",,,,Terreno,307.0,399000.0,,,1299.6742671009772
67,"Lote/Terreno para comprar com 250 m² em
Jardim Residencial Golden Park, Jacareí",R$ 300.000 Cond. R$ 442 • IPTU R$ 120,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,300000.0,,,1200.0
67,"Lote/Terreno para comprar com 630 m² em
Jardim Paraíba, Jacareí",R$ 770.000 Cond. R$ 950 • IPTU R$ 200,"Tamanho do imóvel
630 m²",,,,Terreno,630.0,770000.0,,,1222.2222222222222
67,"Lote/Terreno para comprar com 10 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 435.000 Cond. R$ 400 • IPTU R$ 120,"Tamanho do imóvel
10 m²",,,,Terreno,10.0,435000.0,,,43500.0
67,"Lote/Terreno para comprar com 250 m² em
Jardim Califórnia, Jacareí",R$ 480.000 Cond. R$ 350,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,480000.0,,,1920.0
67,"Lote/Terreno para comprar com 235 m² em
Residencial Parque dos Sinos, Jacareí",R$ 320.000,"Tamanho do imóvel
235 m²",,,,Terreno,235.0,320000.0,,,1361.7021276595744
67,"Lote/Terreno para comprar com 1020 m² em
Parque Imperial, Jacareí",R$ 230.000 Cond. R$ 770,"Tamanho do imóvel
1020 m²",,,,Terreno,1020.0,230000.0,,,225.49019607843138
67,"Lote/Terreno para comprar com 2000 m² em
Chácaras Reunidas Igarapés, Jacareí",R$ 260.000,"Tamanho do imóvel
2000 m²",,,,Terreno,2000.0,260000.0,,,130.0
67,"Lote/Terreno para comprar com 2117 m² em
Jardim Nova Esperança, Jacareí",R$ 415.000 Cond. R$ 850 • IPTU R$ 830,"Tamanho do imóvel
2117 m²",,,,Terreno,2117.0,415000.0,,,196.03212092583846
67,"Lote/Terreno para comprar com 1163 m² em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 640.000 Cond. R$ 550 • IPTU R$ 100,"Tamanho do imóvel
1163 m²",,,,Terreno,1163.0,640000.0,,,550.3009458297506
68,"Lote/Terreno para comprar com 2117 m² em
Jardim Nova Esperança, Jacareí",R$ 415.000 Cond. R$ 850 • IPTU R$ 830,"Tamanho do imóvel
2117 m²",,,,Terreno,2117.0,415000.0,,,196.03212092583846
68,"Lote/Terreno para comprar com 1163 m² em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 640.000 Cond. R$ 550 • IPTU R$ 100,"Tamanho do imóvel
1163 m²",,,,Terreno,1163.0,640000.0,,,550.3009458297506
68,"Lote/Terreno para comprar com 1125 m² em
Jardim Nova Esperança, Jacareí",R$ 385.000 Cond. R$ 830 • IPTU R$ 458,"Tamanho do imóvel
1125 m²",,,,Terreno,1125.0,385000.0,,,342.22222222222223
68,"Lote/Terreno para comprar com 2650 m² em
Bandeira Branca, Jacareí",R$ 599.000 Cond. R$ 636 • IPTU R$ 800,"Tamanho do imóvel
2650 m²",,,,Terreno,2650.0,599000.0,,,226.03773584905662
68,"Lote/Terreno para comprar com 300 m² em
Jardim Paraíba, Jacareí",R$ 480.000,"Tamanho do imóvel
300 m²",,,,Terreno,300.0,480000.0,,,1600.0
68,"Lote/Terreno para comprar com 300 m² em
Jardim Paraíba, Jacareí",R$ 480.000,"Tamanho do imóvel
300 m²",,,,Terreno,300.0,480000.0,,,1600.0
68,"Lote/Terreno para comprar com 273 m² em
Condomínio Residencial Fogaça, Jacareí",R$ 410.000 Cond. R$ 390,"Tamanho do imóvel
273 m²",,,,Terreno,273.0,410000.0,,,1501.8315018315018
68,"Lote/Terreno para comprar com 6000 m² em
Jardim Colônia, Jacareí",R$ 477.000 Cond. R$ 200,"Tamanho do imóvel
6000 m²",,,,Terreno,6000.0,477000.0,,,79.5
69,"Lote/Terreno para comprar com 300 m² em
Jardim Santa Maria, Jacareí",R$ 330.000,"Tamanho do imóvel
300 m²",,,,Terreno,300.0,330000.0,,,1100.0
69,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 453.000 IPTU R$ 1.014,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,453000.0,,,1812.0
69,"Lote/Terreno para comprar com 250 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 461.100 Cond. R$ 450 • IPTU R$ 900,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,461100.0,,,1844.4
69,"Lote/Terreno para comprar com 360 m² em
Jardim Califórnia, Jacareí",R$ 605.000 Cond. R$ 700 • IPTU R$ 120,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,605000.0,,,1680.5555555555557
69,"Lote/Terreno para comprar com 630 m² em
Jardim Califórnia, Jacareí",R$ 1.000.000 Cond. R$ 700 • IPTU R$ 200,"Tamanho do imóvel
630 m²",,,,Terreno,630.0,1000000.0,,,1587.3015873015872
69,"Lote/Terreno para comprar com 250 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 495.000 Cond. R$ 450 • IPTU R$ 100,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,495000.0,,,1980.0
70,"Lote/Terreno para comprar com 331 m² em
Jardim Santa Maria, Jacareí",R$ 267.300 IPTU R$ 100,"Tamanho do imóvel
331 m²",,,,Terreno,331.0,267300.0,,,807.5528700906344
70,"Lote/Terreno para comprar com 250 m² em
Condomínio Vem Viver Jacareí, Jacareí",R$ 480.000 Cond. R$ 440,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,480000.0,,,1920.0
70,"Lote/Terreno para comprar com 1428 m², 5 vagas em
Jardim Nova Esperança, Jacareí",R$ 330.321 Cond. R$ 128 • IPTU R$ 50,"Tamanho do imóvel
1428 m²",,,"Quantidade de vagas de garagem
5",Terreno,1428.0,330321.0,,5.0,231.3172268907563
70,"Lote/Terreno para comprar com 1863 m² em
Jardim Colinas, Jacareí",R$ 405.000,"Tamanho do imóvel
1863 m²",,,,Terreno,1863.0,405000.0,,,217.3913043478261
70,"Lote/Terreno para comprar com 361 m² em
Jardim Califórnia, Jacareí",R$ 532.113 Cond. R$ 535,"Tamanho do imóvel
361 m²",,,,Terreno,361.0,532113.0,,,1473.9972299168976
71,"Lote/Terreno para comprar com 270 m² em
Jardim Residencial Golden Park, Jacareí",R$ 375.000 Cond. R$ 450,"Tamanho do imóvel
270 m²",,,,Terreno,270.0,375000.0,,,1388.888888888889
71,"Lote/Terreno para comprar com 361 m² em
Jardim Califórnia, Jacareí",R$ 532.113 Cond. R$ 535,"Tamanho do imóvel
361 m²",,,,Terreno,361.0,532113.0,,,1473.9972299168976
71,"Lote/Terreno para comprar com 360 m² em
Condomínio Sunset Garden, Jacareí",R$ 529.920 Cond. R$ 535,"Tamanho do imóvel
360 m²",,,,Terreno,360.0,529920.0,,,1472.0
